date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:00:07	740/740	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/01/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/01/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:08	171/171	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2007:59:37%20GMT	http://davtonia.com/blackcoin/?p=2414	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index240f.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:09	132361/132361	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:59:37%20GMT	http://davtonia.com/blackcoin/portfolio-item/01/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/01/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:10	129601/129601	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:59:38%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item/weekly-hq-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/weekly-hq-wallpapers/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:19	79824/79824	---M--	200	added ('OK')	image/jpeg	etag:%22fce920d2ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_deers-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_deers-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:23	82650/82650	---M--	200	added ('OK')	image/jpeg	etag:%22542d8d4ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_japan-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_japan-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:24	85891/85891	---M--	200	added ('OK')	image/jpeg	etag:%22c61225d8ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_keyboard-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_keyboard-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:24	86376/86376	---M--	200	added ('OK')	image/jpeg	etag:%22bcfbc1dace52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_lion-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_lion-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:27	135332/135332	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2007:59:56%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/wallpapers/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:36	81891/81891	---M--	200	added ('OK')	image/jpeg	etag:%2270946ecfce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_cat-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_cat-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:00:36	108032/108032	---M--	200	added ('OK')	image/jpeg	etag:%2270f8b6ddce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_stars-1200x675.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_stars-1200x675.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:06	258936/258936	---M--	200	added ('OK')	image/jpeg	etag:%222c2379999653d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_wolf.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_wolf.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:10	264420/264420	---M--	200	added ('OK')	image/jpeg	etag:%227892ddccce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_cat.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_cat.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:21	278345/278345	---M--	200	added ('OK')	image/jpeg	etag:%22a4cfed2ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_japan.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_japan.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:22	278136/278136	---M--	200	added ('OK')	image/jpeg	etag:%226cfabd9ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_lion.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_lion.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:52	261965/261965	---M--	200	added ('OK')	image/jpeg	etag:%22189549d0ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_deers.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_deers.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:01:54	3118/3118	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:23%20GMT	http://davtonia.com/blackcoin/wp-login.php	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-login.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:01:56	129636/129636	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:24%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/people/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/people/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:01:57	142785/142785	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:25%20GMT	http://davtonia.com/blackcoin/zh/weekly-wallpapers2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/weekly-wallpapers2/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:01:59	146794/146794	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:27%20GMT	http://davtonia.com/blackcoin/zh/weekly-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/weekly-wallpapers/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:02:01	133342/133342	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:29%20GMT	http://davtonia.com/blackcoin/zh/2016/01/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/2016/01/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:02:02	126655/126655	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:30%20GMT	http://davtonia.com/blackcoin/zh/category/uncategorized/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/category/uncategorized/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/people/)
01:02:03	347129/347129	---M--	200	added ('OK')	image/jpeg	etag:%229620a4dbce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_stars.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_stars.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:02:03	128039/128039	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:31%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/shopping/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/shopping/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/shopping/)
01:02:06	131348/131348	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:32%20GMT	http://davtonia.com/blackcoin/portfolio-item-category/technology/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item-category/technology/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item-category/technology/)
01:02:06	768/768	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/feed/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:06	259668/259668	---M--	200	added ('OK')	image/jpeg	etag:%2298d272d78853d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_whisky.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_whisky.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:02:07	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Apr%202016%2008:01:34%20GMT	http://davtonia.com/blackcoin/?p=23	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/index40a0.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:08	270916/270916	---M--	200	added ('OK')	image/jpeg	etag:%22ae8052d6ce52d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_keyboard.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_keyboard.jpg	(from http://davtonia.com/blackcoin/zh/portfolio-item/01/)
01:02:08	129206/129206	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:35%20GMT	http://davtonia.com/blackcoin/portfolio-item/demo-sierra-farm/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/portfolio-item/demo-sierra-farm/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:08	16738/16738	---M--	200	added ('OK')	image/png	etag:%22511b1341b9afd01:0%22	http://davtonia.com/blackcoin/wp-content/uploads/2015/06/img-1-1200x800.png	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/2015/06/img-1-1200x800.png	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:09	137276/137276	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:37%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item/demo-roman-forum/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item/demo-roman-forum/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:11	183078/183078	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:38%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/travel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/travel/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:11	141908/141908	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:39%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-category/nevada/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-category/nevada/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:12	141877/141877	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:41%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/mountain/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/mountain/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:14	183060/183060	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:42%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/outdoors/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/outdoors/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:15	141872/141872	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:43%20GMT	http://davtonia.com/blackcoin/zh/portfolio-item-tag/sky/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/zh/portfolio-item-tag/sky/index.html	(from http://davtonia.com/blackcoin/zh/portfolio-item/demo-sierra-farm/)
01:02:15	754/754	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/01/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/01/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/01/)
01:02:16	129695/129695	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:44%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item/weekly-hq-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/weekly-hq-wallpapers/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/01/)
01:02:17	135173/135173	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:45%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/wallpapers/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/01/)
01:02:17	142942/142942	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:46%20GMT	http://davtonia.com/blackcoin/ru/weekly-wallpapers2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/weekly-wallpapers2/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/people/)
01:02:19	146946/146946	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:47%20GMT	http://davtonia.com/blackcoin/ru/weekly-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/weekly-wallpapers/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/people/)
01:02:19	133364/133364	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:47%20GMT	http://davtonia.com/blackcoin/ru/2016/01/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/2016/01/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/people/)
01:02:20	782/782	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/feed/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:20	126646/126646	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:48%20GMT	http://davtonia.com/blackcoin/ru/category/uncategorized/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/category/uncategorized/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item-category/people/)
01:02:21	137438/137438	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:49%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item/demo-roman-forum/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item/demo-roman-forum/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:24	141963/141963	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:50%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/nevada/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/nevada/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:25	183519/183519	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:51%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-category/travel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-category/travel/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:25	141932/141932	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:52%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/mountain/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/mountain/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:27	183501/183501	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:54%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/outdoors/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/outdoors/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:27	141927/141927	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:55%20GMT	http://davtonia.com/blackcoin/ru/portfolio-item-tag/sky/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/ru/portfolio-item-tag/sky/index.html	(from http://davtonia.com/blackcoin/ru/portfolio-item/demo-sierra-farm/)
01:02:28	747/747	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/01/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/01/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/01/)
01:02:28	129534/129534	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:56%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/weekly-hq-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/weekly-hq-wallpapers/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/01/)
01:02:29	134968/134968	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:57%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/wallpapers/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/01/)
01:02:32	146773/146773	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:58%20GMT	http://davtonia.com/blackcoin/es/weekly-wallpapers/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/weekly-wallpapers/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/people/)
01:02:32	133110/133110	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:59%20GMT	http://davtonia.com/blackcoin/es/2016/01/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/2016/01/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/people/)
01:02:32	142771/142771	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:01:57%20GMT	http://davtonia.com/blackcoin/es/weekly-wallpapers2/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/weekly-wallpapers2/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/people/)
01:02:32	126428/126428	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:02:00%20GMT	http://davtonia.com/blackcoin/es/category/uncategorized/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/category/uncategorized/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item-category/people/)
01:02:33	775/775	---M--	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	http://davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/feed/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/feed/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/)
01:02:34	137264/137264	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:02:02%20GMT	http://davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item/demo-roman-forum/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/)
01:02:35	141680/141680	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:02:03%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/nevada/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/nevada/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/)
01:02:37	32305/32305	---M--	200	added ('OK')	image/jpeg	etag:%2215461fe8d054d11:0%22	http://davtonia.com/blackcoin/wp-content/uploads/BLK_wolf_sml_opt.jpg	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/wp-content/uploads/BLK_wolf_sml_opt.jpg	(from http://davtonia.com/blackcoin/zh/weekly-wallpapers2/)
01:02:38	182932/182932	---M-Z	200	added ('OK')	text/html	date:Fri,%2015%20Apr%202016%2008:02:05%20GMT	http://davtonia.com/blackcoin/es/portfolio-item-category/travel/	C:/My%20Web%20Sites/BlackCoin/davtonia.com/blackcoin/es/portfolio-item-category/travel/index.html	(from http://davtonia.com/blackcoin/es/portfolio-item/demo-sierra-farm/)
